id,name,x,y,z,vx,vy,vz,mag,ci,dist
3575,GJ 1021,10.027401,2.02916,-11.185157,-0.00000623,0.00001253,0.00001249,5.8,0.635,15.1584
3579,,19.107053,3.869464,44.819654,0.00001205,0.00000315,-0.00000541,7.54,0.545,48.8759
3580,Gl 32A,11.537178,2.33703,-10.565376,-0.00002826,0.00001787,0.00001336,7.89,1.251,15.8178
3609,,37.78236,7.756655,2.553652,-0.00000016,0.00001131,-0.00003198,10.74,,38.6548
3625,,46.701461,9.621999,12.176646,-0.00000657,0.00004833,-0.000013,9.92,0.814,49.2126
3632,,14.090167,2.90779,38.125424,-0.00001438,0.00003069,-0.00001233,6.39,0.424,40.7498
3637,,28.082199,5.799658,-2.220032,0.00002302,0.00001028,-0.00003969,7.57,0.822,28.7604
3696,GJ 9029A,38.134827,8.021076,-29.301714,-0.00006066,-0.00005685,-0.00005026,7.85,0.539,48.7567
3749,,23.152354,4.944657,-2.127669,-0.00000567,0.00002041,-0.00001429,12.05,1.506,23.7699
3759,96 G. Psc,7.258368,1.555495,0.686093,-0.00001198,0.00002545,-0.00004201,5.74,0.89,7.4549
3802,64    Psc,21.92421,4.758056,6.833532,0.00001021,0.00000195,-0.00002079,5.07,0.502,23.4522
3805,GJ 3059,13.519827,2.937206,-16.573103,-0.00002255,0.0000228,-0.00001435,10.76,1.426,21.5889
3814,Achird,3.098462,0.674227,5.038376,0.00001105,0.00003451,-0.0000015,3.46,0.587,5.9531
3820,Van Maanen's Star,4.146957,0.903519,0.400348,0.00005345,0.00003772,-0.00005057,12.37,0.554,4.2626
3842,Gl 36,16.777142,3.676884,-7.365786,-0.00000126,0.00004765,0.00000794,7.15,0.769,18.6881
3866,,7.06842,1.559744,20.383664,-0.00003733,0.00003154,-0.0000204,7.75,0.9,21.631
3869,,16.243199,3.586553,-23.401087,0.00000345,0.00001335,0.00000444,9.5,1.157,28.7109
3880,,42.694721,9.450108,22.206551,-0.00000911,0.00004034,0.00000036,9.06,0.734,49.0436
3899,19Phi2Cet,15.113168,3.359263,-2.909778,0.00000862,-0.00001566,-0.00001869,5.17,0.514,15.753
3920,,21.894478,4.899841,38.092421,0.00002149,0.00004022,-0.00001753,10.15,0.909,44.2087
3927,GJ 3060A,10.491115,2.352447,4.971757,-0.00000151,0.00001134,-0.00000218,12.01,,11.8455
3952,,12.023708,2.713714,-36.107453,0.00000706,-0.00000083,0.00000229,6.86,0.447,38.1534
3969,,20.903818,4.747389,-1.890226,-0.00000712,0.00002644,-0.00001238,6.98,0.663,21.5193
3988,Gl 39,19.733086,4.497969,6.866058,0.00001356,0.00000884,-0.00002407,9.22,1.194,21.3721
4000,,34.921541,7.973439,-34.099945,0.00000076,0.00001586,0.00000449,9.71,0.857,49.456
4002,Gl 38,9.48222,2.167246,15.750178,-0.00007017,0.0001282,0.00000466,10.66,1.363,18.5117
4012,Gl 40A,14.038591,3.213138,-6.086459,-0.00000413,0.00004665,-0.00002536,8.95,1.29,15.6348
4014,,36.288486,8.307188,-9.89891,-0.00001908,0.00002345,-0.00005027,9.77,1.069,38.5208
4031,,7.771697,1.788314,39.64256,-0.00000512,0.00003072,0.00000421,8.45,0.78,40.4367
4051,,29.077786,6.713273,11.206948,-0.00000055,0.00002792,-0.00001531,11.53,1.44,31.8776
4057,,26.612295,6.163022,3.258762,-0.00000079,0.00000506,-0.00000315,11.8,1.465,27.5103
4093,,32.106059,7.511092,20.173697,-0.00000499,0.00003988,-0.00000691,8.36,0.707,38.6548
4110,,45.859416,10.752443,8.139046,0.00000363,-0.00000695,-0.0000113,8.5,0.4,47.8011
4117,,31.038771,7.289016,26.986844,-0.00000245,-0.00001952,0.00000809,6.76,0.595,41.7711
4134,,36.486469,8.589657,30.400899,-0.00003381,0.00000668,0.00002067,7.76,0.576,48.2625
4139,Gl 42,11.903358,2.803906,-7.162437,-0.00001473,0.00004033,0.00000547,7.15,0.936,14.1723
4142,Gl 41,8.810315,2.077392,16.413746,-0.00000172,-0.0000068,0.00002608,4.8,0.54,18.7441
4171,,17.545655,4.163588,-15.808014,-0.00001524,-0.00000182,-0.00001739,11.92,1.49,23.9808
4184,,41.144739,9.798834,-17.263541,-0.00001902,0.00004389,-0.00002041,8.92,0.722,45.683
4195,,32.275867,7.70057,31.33831,-0.00000262,0.00006363,-0.00002784,7.19,0.622,45.6413
4213,,18.129278,4.343046,19.267258,-0.00001554,0.00003687,0.00000631,11.11,1.435,26.8097
4278,36    And,33.799462,8.265744,15.222273,-0.00000091,0.00002576,-0.00000687,5.46,1.012,37.9795
4280,Gl 42.1,25.768118,6.303969,11.866707,0.00000841,-0.00002465,-0.0000267,7.41,0.652,29.0613
4300,,45.46472,11.166453,-14.287656,-0.00000585,-0.00003329,-0.00004464,7.92,0.991,48.9476
4302,,41.817636,10.271326,0.700994,0.00001181,-0.00004629,-0.00002657,10.62,1.15,43.0663
4318,Gl 43,21.435442,5.287211,-28.08889,0.0000322,0.00006789,0.00003735,12.38,1.47,35.727
4343,GJ 3065,25.691551,6.384307,-15.085163,0.00000652,0.00006166,0.00001757,9.42,1.163,30.4692
4355,,26.979847,6.719601,-29.972699,0.00000241,-0.00000707,0.00000059,11.06,1.3,40.8831
4383,,23.558422,5.905388,31.641802,-0.00000978,0.00003792,0.0000002,7.53,0.667,39.8883
4385,,19.390617,4.866462,-40.914144,0.00001491,0.00007569,0.00001607,7.17,0.808,45.5373
4426,37Mu  And,30.180673,7.630372,24.761577,-0.0000053,0.00002905,0.00001065,3.86,0.13,39.7772
4433,,23.523444,5.95676,-4.976153,0.00000034,-0.00002491,-0.0000282,11.13,1.43,24.7709
4438,,24.316386,6.167057,-31.965522,-0.00000304,0.00001912,0.00000138,8.99,1.02,40.6339
4444,GJ 3066,8.474835,2.155228,22.832174,-0.00001326,0.0000841,-0.00005712,9.12,1.025,24.4499
4458,,17.542461,4.477319,-22.830016,-0.00001863,0.00001032,-0.00001229,10.77,1.3,29.1375
4463,Gl 45,8.869515,2.266133,-17.39647,-0.00000873,0.00009891,-0.00000428,9.5,1.299,19.658
4468,Gl 44,43.699148,11.166595,-1.430043,-0.00003507,-0.00006525,-0.00003841,9.45,0.854,45.1264
4473,,32.70204,8.372332,-28.18362,-0.00001482,0.00003738,-0.00000609,10.0,0.987,43.9754
4559,Gl 46,10.568623,2.756147,-5.772468,0.00000999,0.00008265,-0.00003638,11.77,1.558,12.3533
4607,,5.624974,1.487463,48.098969,0.00001672,0.00002435,-0.00000271,7.86,0.557,48.4496
4681,GJ 2018,27.466272,7.399164,-13.637722,-0.00001791,0.00006216,-0.00000236,9.96,1.107,31.5457
4689,,40.17254,10.834797,-10.065593,0.00000125,-0.00002194,-0.00001862,10.06,1.047,42.8082
4737,,36.687563,10.007211,-3.091987,-0.00000082,-0.0000002,-0.00001036,7.34,0.547,38.1534
4762,,21.356005,5.854082,-39.719574,0.00001396,0.00002054,0.00001053,6.91,0.65,45.4752
4814,Gl 50,31.076233,8.611001,-5.61966,-0.00000496,-0.00003335,-0.00007615,10.49,1.226,32.7332
4835,GJ 3072,19.309282,5.386907,-3.687876,-0.00002302,-0.00000424,-0.00001367,10.06,1.365,20.3832
4839,GJ 3071,20.283329,5.664117,1.865213,0.00000803,0.00003843,0.00002435,8.16,1.008,21.1416
4845,,27.772752,7.762405,-11.42359,-0.0000113,0.00003384,-0.00000448,7.91,0.799,31.0174
4847,Gl 48,2.493198,0.697723,7.819133,-0.00000463,0.00007108,-0.000004,9.98,1.501,8.2366
4858,,37.825222,10.595459,20.665036,-0.00000523,0.00001564,0.00000155,6.88,0.448,44.3853
4862,Gl 49,4.451317,1.24802,8.82229,-0.00001575,0.0000322,-0.00000307,9.56,1.463,9.9602
4864,,42.131557,11.815497,-20.69172,-0.00002178,0.00006258,-0.00000862,9.84,0.919,48.4027
4872,,29.657856,8.327139,-33.36822,-0.00001855,-0.00001322,-0.00001979,7.7,0.591,45.4133
4889,,27.409535,7.71461,30.585632,0.00000351,0.0000844,-0.00002443,10.81,1.47,41.7885
4897,,8.703894,2.452854,23.839545,0.00000209,0.00002934,-0.00002544,7.67,0.756,25.4972
4918,GJ 1026A,14.663841,4.151931,5.576508,-0.00001555,0.00005052,0.00000328,11.36,1.59,16.2285
4956,GJ 9035,6.007483,1.712588,45.022744,0.00001681,-0.00003526,-0.00005325,8.44,0.6,45.4545
4957,,21.743924,6.200971,19.557216,0.0000104,0.00002133,-0.00001832,10.89,1.137,29.8954
5017,GJ 9036,20.797464,6.003127,-10.373599,-0.00001172,-0.00000752,-0.00003448,9.78,1.194,24.0038
5021,,37.248958,10.758612,-1.602365,-0.00000768,-0.00004278,-0.00002488,9.15,0.801,38.8048
5024,,36.972625,10.682165,21.914715,0.0000072,0.0000211,-0.00002244,6.2,0.443,44.287
5031,,25.256362,7.306694,12.891821,-0.00001333,0.00004304,0.00000172,10.02,1.28,29.2826
5044,Nenque,30.667693,8.890809,-26.310407,-0.00003822,-0.00004637,-0.00009625,7.72,0.613,41.3736
5100,,24.452324,7.184951,7.015276,0.00000108,0.00000117,-0.00002578,8.66,1.197,26.434
5104,,15.269282,4.489408,-37.030961,0.0000476,0.00001335,0.00002125,10.08,0.964,40.3063
5130,77    Psc,38.826644,11.467903,3.476733,-0.00000557,0.00000077,-0.00002402,6.35,0.383,40.6339
5135,77    Psc,41.042762,12.129628,3.67613,-0.00000971,0.00000485,-0.00002716,7.26,0.484,42.9553
5148,,36.494867,10.816185,-15.730159,-0.00001929,0.00003631,-0.00001978,10.16,1.078,41.1862
5180,,43.967868,13.114888,-11.692165,-0.00001174,0.00002049,-0.00002117,9.5,0.907,47.3485
5204,GJ 1030,20.431674,6.119284,5.823896,0.00001031,-0.00000945,-0.00002623,11.45,1.473,22.1092
5213,Gl 52.1,17.649981,5.294449,-22.746837,-0.00001346,0.00006848,-0.00000596,8.84,0.925,29.274
5236,Gl 52,6.280112,1.894184,13.414196,-0.00005098,0.00010168,0.00001282,9.0,1.289,14.9321
5244,,46.60994,14.068637,-1.472279,-0.00001103,0.00001429,0.00000037,7.02,0.56,48.7092
5249,GJ 3074,22.550884,6.811355,-14.966924,-0.00001094,-0.0000053,-0.00001889,10.66,1.396,27.9096
5262,,15.920114,4.822857,45.404659,0.00001284,0.0000854,-0.00001357,10.58,1.009,48.3559
5269,,22.956137,6.967409,-21.409577,-0.00001508,0.00002727,-0.00000729,7.01,0.567,32.1543
5275,Gl 53.1A,18.547575,5.637942,8.210699,0.00002182,0.0000172,-0.00004354,8.41,1.122,21.0526
5285,30    Cet,44.445274,13.539556,-8.013286,0.00001192,0.00003924,0.0,5.71,0.446,47.1476
5299,79Psi2Psc,42.308177,12.925365,16.750865,-0.00000089,0.00002021,-0.00001913,5.56,0.121,47.3037
5303,,23.295058,7.119685,19.90374,0.00000829,-0.0000102,0.00000364,7.78,0.621,31.4564
5304,,46.326549,14.16221,1.685774,-0.00009923,0.0000049,-0.00010503,6.44,0.847,48.4731
5308,78    Psc,33.562201,10.264583,21.941226,0.00000226,0.00004344,0.00000323,6.23,0.398,41.3907
5324,,29.720474,9.115975,12.545493,-0.00003846,0.00005636,-0.00001652,7.61,0.71,33.5233
5325,30Mu  Cas,4.149699,1.274102,6.181126,-0.00004604,0.00011693,-0.00011576,5.17,0.704,7.554
5335,80    Psc,33.492635,10.298877,3.466496,0.00002193,-0.00003762,-0.00002741,5.51,0.334,35.2113
5353,31Eta Cet,35.733354,11.025427,-6.716585,-0.00000361,0.00004048,-0.00002741,3.46,1.161,37.9939
5358,Gl 53.2,25.603088,7.909889,8.316926,-0.00000863,-0.0000114,-0.00008679,10.56,1.256,28.0584
5362,,30.280237,9.367787,-15.364271,-0.00000134,0.0000125,0.00000498,8.63,0.837,35.2237
5378,GJ 9043,40.297963,12.506266,-25.281873,-0.00002054,0.00004643,-0.00002549,9.1,0.764,49.1884
5400,GJ 1032,19.586256,6.101222,-9.430926,-0.00000872,0.00003152,0.00000228,12.38,1.53,22.5785
5432,,35.657152,11.182184,-4.707809,0.00000521,-0.00004342,-0.00006369,11.38,1.435,37.6648
5451,,19.367977,6.101445,-42.305218,0.00000209,-0.00000008,0.00000095,8.8,0.672,46.9263
5485,Gl 54,2.996021,0.950129,-7.567468,0.00002509,0.00002417,-0.00001594,9.8,1.568,8.194
5509,,18.88992,6.019319,18.443781,0.00002315,-0.00001377,-0.00001922,7.66,0.73,27.0783
5517,Emiw,13.576752,4.332049,-32.293578,-0.00002428,0.00001233,-0.00000856,8.06,0.849,35.2983
5522,,37.199463,11.890593,6.580121,-0.00000276,0.00001825,0.00004664,7.23,0.568,39.604
5530,33The Cas,22.283015,7.143859,33.605678,-0.00000572,0.00004541,0.00000536,4.34,0.17,40.95
5566,,37.764442,12.185697,-9.046865,-0.00000107,-0.00000654,-0.00001329,7.48,0.589,40.7
5567,,28.046331,9.054544,18.791401,-0.00000847,0.00003042,-0.00000202,10.33,,34.9528
5619,,31.767021,10.370662,7.274973,0.00000618,-0.00001307,-0.00000834,6.89,0.494,34.1997
5631,,44.187072,14.464067,-7.550158,-0.00002782,0.00008384,-0.00000222,7.74,0.687,47.1032
5632,Gl 54.1,3.353772,1.097975,-1.078832,0.00002251,0.00003014,0.00000269,12.1,1.85,3.6899
5634,,45.780223,14.987769,2.079259,0.00001708,-0.00003827,-0.00002426,6.55,0.454,48.216
5635,,31.133597,10.194945,0.561061,-0.00003993,0.00001779,-0.00003062,8.71,0.931,32.7654
5651,,19.468689,6.398048,-9.658842,-0.0000035,0.00001369,0.00000202,9.55,1.267,22.6552
5657,,31.029585,10.210898,20.470551,0.00000014,0.00000256,-0.00000148,8.57,0.203,38.5505
5672,GJ 3080,32.089178,10.597127,30.060779,0.00003435,0.000084,0.00004143,7.24,0.77,45.2284
5675,,39.445591,13.037993,14.885093,0.00001322,0.00000797,-0.000042,11.21,,44.1306
5729,,32.324261,10.776243,-4.980426,-0.00000835,0.00002113,-0.00000846,9.1,1.035,34.4353
5734,,25.888202,8.638588,-33.290973,-0.0000235,0.0000286,-0.00001086,8.47,0.446,43.0478
5751,,26.619501,8.904319,8.31158,0.00000159,0.00000251,-0.0000078,9.82,1.22,29.274
5771,,20.212309,6.780114,35.219251,0.00000649,0.00000615,-0.00000491,7.18,0.546,41.1692
5786,37    Cet,21.953382,7.3882,-3.223573,0.00001999,0.00002152,0.00002818,5.14,0.448,23.3863
5793,,36.744539,12.381737,-3.424653,-0.00001101,-0.00003579,-0.00002433,7.5,0.575,38.9257
5799,GJ 3082,9.236835,3.116166,-13.388935,0.00001644,0.00001438,0.00001469,11.16,1.637,16.5618
5820,38    Cet,40.646021,13.761781,-0.729408,0.00002684,0.00000589,0.00004229,5.7,0.428,42.9185
5829,Gl 55.1A,7.405478,2.514417,-20.182731,-0.00000701,0.00004378,0.00000288,7.22,1.0,21.645
5849,Nu  Phe,10.023612,3.411601,-10.786636,0.000001,0.00005177,0.00000068,4.97,0.571,15.1149
5868,,35.663214,12.196499,29.176629,0.00000624,-0.00000038,-0.00000746,8.87,0.671,47.6644
5882,,27.765883,9.526836,-39.984655,-0.00000425,0.00002778,0.00000367,8.25,0.646,49.6032
5884,Kap Tuc,7.143194,2.45156,-19.547464,-0.00000074,0.0000439,0.00000085,4.25,0.48,20.9556
5925,,23.942972,8.291378,-5.430603,-0.00000563,0.00001589,-0.00000057,7.55,0.753,25.9134
5931,,16.044587,5.562801,15.802029,0.00000635,-0.00001118,-0.00000251,6.59,0.594,23.1965
5944,Gl 55.2,20.17845,7.012664,10.112268,-0.00003748,0.00003892,-0.00002391,10.1,1.353,23.6351
5957,,32.259993,11.225407,33.76731,-0.00000096,0.00005192,-0.00001634,11.97,,48.0307
5972,,28.185489,9.840528,-1.188182,-0.00000493,0.00003802,-0.00002071,6.52,0.563,29.8775
5993,GJ 1036,12.422589,4.353786,-9.464432,-0.00000998,0.00000408,-0.00001122,11.31,1.51,16.2127
5995,,21.471215,7.525644,-5.362918,-0.00001321,0.00003935,0.00000233,10.8,1.447,23.3754
6024,Gl 56,27.386211,9.639787,-8.053447,-0.00003925,0.00002942,-0.00006458,9.75,1.008,30.1296
6056,GJ 3084,19.219847,6.795491,1.953572,0.00000271,0.00001024,-0.00006223,11.02,1.478,20.4792
6063,Gl 56.2,22.075111,7.816076,-26.145908,0.00000007,0.00003848,0.00001156,11.54,1.447,35.1
6084,Gl 56.1,20.320171,7.222386,-4.939101,-0.00002158,0.00001218,-0.000071,11.78,1.44,22.1239
6089,,23.620688,8.404811,24.441817,-0.00001184,-0.00004712,0.00002765,9.95,0.927,35.014
6117,Gl 56.3A,24.94142,8.916204,-0.401098,-0.00000157,0.00005824,-0.0000324,8.0,0.78,26.4901
6163,,22.859017,8.235129,-23.162012,-0.0000292,0.00000115,-0.00002841,8.69,0.876,33.5683
6192,,27.759862,10.042976,-24.216316,0.00000381,0.0000004,0.00000921,7.65,0.622,38.1825
6220,,41.782731,15.199973,-12.593371,-0.00001019,0.00001089,-0.00002067,6.7,0.584,46.2107
6223,,44.870209,16.342469,-8.320424,-0.00000511,0.00000509,-0.00001757,6.65,0.405,48.4731
6257,,24.975385,9.147812,-41.491934,-0.00000798,0.00004149,0.00002876,7.0,0.545,49.2854
6259,,28.646641,10.497508,-11.073802,-0.00002052,0.00002038,-0.00003376,7.57,0.702,32.457
6262,,31.652691,11.604824,-6.839197,-0.00001068,0.00001575,-0.00002269,8.43,0.791,34.3997
6264,GJ 3089,34.350175,12.595747,28.928707,0.00000513,0.00000565,-0.00000855,10.62,1.108,46.6418
6271,,17.430832,6.39739,26.48041,0.00001494,-0.00001,-0.00000742,7.21,0.586,32.3415
6275,,10.181327,3.739902,16.913257,-0.0000237,-0.00003925,0.00002295,10.36,1.34,20.0924
6295,,35.068001,12.948794,29.242207,-0.0000111,0.00006401,0.00001435,7.83,0.661,47.4608
6310,,43.798097,16.197763,11.531227,0.00000823,-0.00000728,-0.00002102,12.15,1.387,48.1
6326,,22.753214,8.447225,14.78083,-0.00001911,0.00007075,-0.000011,8.46,0.916,28.4172
6328,,22.163722,8.230473,10.690218,-0.0000153,0.0000402,0.00000077,10.7,1.42,25.9471
6330,Gl 56.4,3.827456,1.421808,23.520108,-0.00000505,0.00003303,-0.00001571,9.67,1.292,23.872
6337,Gl 57,11.699304,4.34957,-11.103751,-0.00003719,0.00009322,-0.00004729,10.15,1.383,16.7056
6351,GJ 3090,14.369757,5.355233,-16.281506,-0.00000151,-0.00001398,-0.00000593,11.48,1.627,22.3664
6365,Gl 56.5,3.619426,1.352983,16.359155,-0.00000127,-0.00000344,-0.00002234,7.17,0.826,16.8095
6376,GJ 3091A,24.688175,9.246112,-13.370615,-0.00001076,-0.0000131,-0.00002893,8.76,0.97,29.5596
6391,,22.869656,8.584517,8.26012,-0.00002209,0.00006589,0.00000034,6.96,0.627,25.7865
6400,,19.261042,7.23826,-13.47199,-0.00003306,0.00003289,-0.0000296,10.3,1.295,24.5942
6417,,42.370523,15.970364,10.246695,-0.00003245,0.00008477,0.00000206,9.5,1.024,46.4253
6426,,44.464706,16.783735,14.70934,-0.0000106,-0.00001793,0.0000006,7.16,0.473,49.7512
6440,GJ 3095,41.92553,15.872857,5.837679,0.00000175,0.00002278,0.00005226,7.3,0.829,45.208
6441,,32.748808,12.409794,-10.365429,0.00000038,-0.000026,-0.00002994,7.92,0.656,36.523
6442,Gl 57.1A,27.798471,10.538,-6.844904,0.00000344,0.00007453,-0.00001078,7.85,0.9,30.5064
6469,,14.345814,5.457853,-34.755516,-0.00000451,0.00006246,0.00000795,9.88,1.003,37.9939
6471,,24.8845,9.471904,-41.763813,-0.00001493,0.00001821,-0.00000477,8.53,0.705,49.5295
6480,,10.054546,3.830973,-45.205553,-0.00001236,0.00001954,-0.00000109,8.37,0.656,46.4684
6513,,44.274,16.961474,15.23901,-0.00001756,0.00001296,-0.00001422,6.59,0.403,49.8008
6523,45The Cet,32.241501,12.380133,-4.96651,0.00001617,-0.00000799,-0.00003711,3.6,1.065,34.8918
6537,,38.648487,14.875452,-25.688731,-0.00002294,0.00003305,-0.00001537,6.85,0.569,48.7329
6544,,29.656714,11.42506,7.283294,-0.0000122,0.00004053,-0.00001388,9.52,1.02,32.6052
6550,,43.202634,16.657888,-5.615277,0.00002792,0.00001829,-0.00000279,5.92,0.407,46.6418
6552,,22.706093,8.757961,-23.613683,-0.00002254,-0.00005487,-0.00004202,12.01,,33.9098
6561,,23.060283,8.905929,20.062461,-0.00000895,0.00003131,-0.00000361,8.39,0.784,31.837
6593,,32.897319,12.763351,-18.6352,0.00002782,0.00007738,-0.00008885,8.29,0.684,39.9042
6599,GJ 9056,28.143868,10.930283,10.102013,-0.00001459,0.00008463,-0.00002545,8.49,0.912,31.837
6612,GJ 1038,19.686306,7.658571,-13.639889,-0.00000117,0.00002997,0.00001514,9.8,1.42,25.1446
6625,,30.286072,11.801672,-0.601232,0.00001035,-0.00002891,-0.00004598,9.48,1.026,32.5098
6629,Bélénos,36.464195,14.218374,21.309341,-0.00000456,0.00005679,-0.00003009,7.12,0.577,44.5633
6639,,40.662607,15.881309,1.113273,-0.0000049,0.00001347,-0.00001306,7.38,0.675,43.6681
6646,,42.801112,16.74607,9.899828,0.00002258,-0.00003159,-0.00004418,10.29,1.06,47.0146
6665,,45.52791,17.860007,2.539123,-0.00000277,0.00000748,-0.00000301,6.99,0.441,48.9716
6672,Ruchbah,14.082378,5.53413,26.457567,-0.00000685,0.0000445,0.00000258,2.66,0.16,30.4785
6679,,23.506414,9.251737,-27.956411,-0.00001445,-0.00000967,-0.00001535,7.86,0.75,37.679
6688,,27.61837,10.899552,20.467149,0.00000604,0.00004666,-0.00000237,6.34,0.5,36.062
6691,,45.022063,17.786373,11.904671,0.00001591,-0.00002199,-0.0000273,11.96,1.365,49.8504
6692,93Rho Psc,22.148856,8.753076,8.280622,-0.00000726,-0.00000639,-0.00000185,5.35,0.395,25.2143
6697,,28.160842,11.137079,28.695189,0.00002116,0.00003193,0.00001293,5.98,0.52,41.7188
6730,,34.759207,13.836016,-21.144968,-0.00002008,-0.00000211,-0.00003439,8.41,0.725,42.9738
6734,47    Cet,33.908607,13.504058,-8.464309,0.00000862,0.00000627,-0.00000072,5.51,0.321,37.4672
6749,,27.26047,10.879379,-0.080728,-0.00001254,0.00004072,-0.00005102,7.96,0.738,29.3513
6762,,31.270543,12.492367,23.037368,0.00000107,0.00003469,0.00000691,6.27,0.453,40.7997
6781,,36.653254,14.707314,-19.208643,-0.00001008,-0.00001021,-0.00002705,9.14,0.86,43.9174
6782,,32.25159,12.942184,14.926508,-0.00001049,0.00002804,-0.00000165,9.78,1.157,37.8215
6799,48Ome And,18.641784,7.499275,20.380957,-0.00000114,0.00005293,-0.00000264,4.83,0.421,28.6205
6819,,44.447811,17.941402,-1.666706,-0.00002557,-0.00005226,-0.000032,8.6,0.656,47.9616
6842,,20.26331,8.201756,-28.632031,-0.00001245,0.00001471,-0.0000046,9.35,0.951,36.0231
6848,,35.51234,14.405459,22.625914,-0.00001021,0.00000557,-0.0000197,6.9,0.505,44.5038
6864,,23.832779,9.698409,23.386475,0.00000704,0.00001249,-0.00001235,6.66,0.505,34.7705
6876,,31.107416,12.685697,20.676625,-0.00003285,0.00006335,0.00001055,9.29,1.0,39.4477
6898,,2.101728,0.860036,42.384008,-0.00000101,-0.00000331,0.00000012,8.4,0.708,42.4448
6903,Gl 58.2,20.405682,8.356668,8.785299,-0.00000264,0.00005557,-0.0000155,7.74,0.966,23.7361
6929,,32.092634,13.201561,31.55622,-0.0000031,0.0000325,-0.00001045,7.18,0.453,46.9043
6961,,40.924215,16.911815,19.429159,0.00000875,-0.00000895,-0.00001064,7.62,0.556,48.3559
6964,,31.797105,13.147406,20.680406,-0.00000738,0.00004467,0.00000638,7.93,0.71,40.1445
7004,,29.79664,12.405596,-18.081982,0.00001962,0.00000311,0.00003446,9.41,0.863,36.9959
7043,,23.732622,9.949038,-29.469227,-0.00000191,-0.00007243,-0.00002599,10.18,1.173,39.1236
7062,,39.280681,16.508895,-6.986813,-0.00000714,0.00001079,-0.00001468,8.15,0.63,43.1779
7064,38    Cas,9.019863,3.792957,27.275089,0.00000337,0.00002237,0.00000121,5.82,0.489,28.9771
7068,Del Phe,26.31178,11.067445,-32.92116,0.00000704,0.00003464,0.00002675,3.93,0.972,43.573
7076,,35.430424,14.916397,21.672719,0.000005,0.00004334,-0.00000968,7.32,0.622,44.1306
7144,,42.482256,18.091852,-15.508997,-0.00000751,0.0000067,-0.00001275,8.46,0.679,48.7092
7156,GJ 3098,15.243902,6.504961,-6.66435,-0.00000639,-0.00005813,-0.00007137,11.16,1.492,17.8635
7183,,24.938502,10.682453,-23.797212,-0.00000346,-0.00000462,-0.0000057,10.48,0.63,36.0881
7214,,27.768288,11.95203,-14.042081,-0.00000822,-0.00001804,-0.00003162,10.0,1.172,33.3333
7221,Gl 59A,15.960311,6.878837,-7.802662,-0.00005755,0.00000254,0.00000713,6.97,0.766,19.0512
7226,,25.979527,11.200415,-35.815404,0.00000034,0.00003577,0.00001143,12.03,,45.6413
7230,,29.082004,12.542313,14.084802,-0.0000018,-0.00000071,0.00000436,7.63,0.666,34.662
7240,GJ 3099,25.189179,10.880126,-26.40583,-0.00000885,0.00004115,0.00000851,7.83,0.815,38.0807
7262,,26.879068,11.647482,-3.610024,-0.00002534,0.00001659,-0.0000097,5.75,0.639,29.5159
7273,,34.209332,14.855794,19.19685,-0.00002143,0.00009864,-0.00003814,11.03,1.2,41.9463
7276,,22.662435,9.844471,-35.982556,-0.0000281,-0.00002178,-0.00002366,9.88,1.072,43.6491
7282,,43.933492,19.098681,-8.81333,-0.00000697,-0.00000683,-0.00004955,9.98,0.958,48.7092
